3311,4141,191540991.0,76013568.0,2100973568
3311,4141,191541090.0,76013568.0,2100973568
3311,4141,191541189.0,76013568.0,2100973568
3311,4141,191541290.0,76013568.0,2100973568
3311,4141,191541389.0,76013568.0,2100973568
3311,4141,191541490.0,76013568.0,2100973568
3311,4141,191541589.0,76013568.0,2100973568
3311,4141,191541690.0,76013568.0,2100973568
3311,4141,191541790.0,76013568.0,2100973568
3311,4141,191541890.0,76013568.0,2100973568
3311,4141,191541989.0,76013568.0,2100973568
3311,4141,191542089.0,76013568.0,2100973568
3311,4141,191542190.0,76013568.0,2100973568
