0,0,192001724.0,439029760.0,2100973568
0,0,192001825.0,439029760.0,2100973568
0,0,192001923.0,439029760.0,2100973568
0,0,192002023.0,439029760.0,2100973568
0,0,192002124.0,439029760.0,2100973568
0,0,192002223.0,439029760.0,2100973568
0,0,192002324.0,439029760.0,2100973568
0,0,192002424.0,439029760.0,2100973568
0,0,192002524.0,439029760.0,2100973568
0,0,192002624.0,439029760.0,2100973568
0,0,192002725.0,439029760.0,2100973568
0,0,192002825.0,439029760.0,2100973568
0,0,192002925.0,439029760.0,2100973568
