0,0,192008211.0,439029760.0,2100973568
0,0,192008311.0,439029760.0,2100973568
0,0,192008412.0,439029760.0,2100973568
0,0,192008513.0,439029760.0,2100973568
0,0,192008614.0,439029760.0,2100973568
0,0,192008714.0,439029760.0,2100973568
0,0,192008814.0,439029760.0,2100973568
0,0,192008915.0,439029760.0,2100973568
0,0,192009015.0,439029760.0,2100973568
0,0,192009115.0,439029760.0,2100973568
0,0,192009215.0,439029760.0,2100973568
0,0,192009316.0,439029760.0,2100973568
0,0,192009416.0,439029760.0,2100973568
