0,0,192013101.0,371920896.0,2100973568
0,0,192013201.0,371920896.0,2100973568
0,0,192013300.0,371920896.0,2100973568
0,0,192013385.0,371920896.0,2100973568
0,0,192013467.0,371920896.0,2100973568
0,0,192013551.0,371920896.0,2100973568
0,0,192013633.0,371920896.0,2100973568
0,0,192013718.0,371920896.0,2100973568
0,0,192013798.0,371920896.0,2100973568
0,0,192013885.0,371920896.0,2100973568
0,0,192013964.0,371920896.0,2100973568
0,0,192014053.0,371920896.0,2100973568
0,0,192014136.0,371920896.0,2100973568
