0,0,192009916.0,371920896.0,2100973568
0,0,192010016.0,371920896.0,2100973568
0,0,192010116.0,371920896.0,2100973568
0,0,192010216.0,371920896.0,2100973568
0,0,192010316.0,371920896.0,2100973568
0,0,192010416.0,371920896.0,2100973568
0,0,192010517.0,371920896.0,2100973568
0,0,192010617.0,371920896.0,2100973568
0,0,192010718.0,371920896.0,2100973568
0,0,192010818.0,371920896.0,2100973568
0,0,192010919.0,371920896.0,2100973568
0,0,192011019.0,371920896.0,2100973568
0,0,192011119.0,371920896.0,2100973568
