0,0,191966278.0,76013568.0,2100973568
0,0,191966378.0,76013568.0,2100973568
0,0,191966478.0,76013568.0,2100973568
0,0,191966578.0,76013568.0,2100973568
0,0,191966678.0,76013568.0,2100973568
0,0,191966777.0,76013568.0,2100973568
0,0,191966877.0,76013568.0,2100973568
0,0,191966978.0,76013568.0,2100973568
0,0,191967078.0,76013568.0,2100973568
0,0,191967179.0,76013568.0,2100973568
0,0,191967278.0,76013568.0,2100973568
0,0,191967378.0,76013568.0,2100973568
0,0,191967478.0,76013568.0,2100973568
