0,0,192009657.0,439029760.0,2100973568
0,0,192009757.0,439029760.0,2100973568
0,0,192009857.0,439029760.0,2100973568
0,0,192009959.0,439029760.0,2100973568
0,0,192010059.0,439029760.0,2100973568
0,0,192010159.0,439029760.0,2100973568
0,0,192010263.0,439029760.0,2100973568
0,0,192010366.0,439029760.0,2100973568
0,0,192010466.0,439029760.0,2100973568
0,0,192010565.0,439029760.0,2100973568
0,0,192010666.0,439029760.0,2100973568
0,0,192010767.0,439029760.0,2100973568
0,0,192010867.0,439029760.0,2100973568
