0,0,205548369.0,372154368.0,2100973568
0,0,205548468.0,372154368.0,2100973568
0,0,205548569.0,372154368.0,2100973568
0,0,205548669.0,372154368.0,2100973568
0,0,205548768.0,372154368.0,2100973568
0,0,205548869.0,372154368.0,2100973568
0,0,205548968.0,372154368.0,2100973568
0,0,205549068.0,372154368.0,2100973568
0,0,205549169.0,372154368.0,2100973568
0,0,205549269.0,372154368.0,2100973568
0,0,205549369.0,372154368.0,2100973568
0,0,205549469.0,372154368.0,2100973568
0,0,205549568.0,372154368.0,2100973568
