0,0,191796051.0,76013568.0,2100973568
0,0,191796151.0,76013568.0,2100973568
0,0,191796251.0,76013568.0,2100973568
0,0,191796352.0,76013568.0,2100973568
0,0,191796451.0,76013568.0,2100973568
0,0,191796551.0,76013568.0,2100973568
0,0,191796652.0,76013568.0,2100973568
0,0,191796750.0,76013568.0,2100973568
0,0,191796851.0,76013568.0,2100973568
0,0,191796950.0,76013568.0,2100973568
0,0,191797049.0,76013568.0,2100973568
0,0,191797150.0,76013568.0,2100973568
0,0,191797248.0,76013568.0,2100973568
