3318,4151,191787541.0,76013568.0,2100973568
3318,4151,191787640.0,76013568.0,2100973568
3318,4151,191787741.0,76013568.0,2100973568
3318,4151,191787840.0,76013568.0,2100973568
3318,4151,191787941.0,76013568.0,2100973568
3318,4151,191788040.0,76013568.0,2100973568
3318,4151,191788140.0,76013568.0,2100973568
3318,4151,191788241.0,76013568.0,2100973568
3318,4151,191788339.0,76013568.0,2100973568
3318,4151,191788440.0,76013568.0,2100973568
3318,4151,191788539.0,76013568.0,2100973568
3318,4151,191788638.0,76013568.0,2100973568
3318,4151,191788739.0,76013568.0,2100973568
